timestamp,architecture,layer,step,method,url,status,latency_ms,error
2025-12-06T00:12:03.208382,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,167.38,
2025-12-06T00:14:02.493357,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60888.67,
2025-12-06T00:12:03.184080,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,143.0,
2025-12-06T00:14:02.493725,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60889.45,
2025-12-06T00:12:03.174129,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,133.09,
2025-12-06T00:14:02.493930,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60890.72,
2025-12-06T00:12:03.399724,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,358.83,
2025-12-06T00:14:02.494061,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60890.08,
2025-12-06T00:12:03.252931,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,212.37,
2025-12-06T00:14:02.494188,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60887.14,
2025-12-06T00:12:03.184608,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,143.98,
2025-12-06T00:14:02.494344,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60890.79,
2025-12-06T00:12:03.244600,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,203.89,
2025-12-06T00:14:02.494495,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60889.27,
2025-12-06T00:12:03.207208,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,166.81,
2025-12-06T00:14:02.494665,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60890.54,
2025-12-06T00:12:03.209205,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,168.76,
2025-12-06T00:14:02.494820,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60889.38,
2025-12-06T00:12:03.213910,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,172.97,
2025-12-06T00:14:02.494991,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60891.57,
2025-12-06T00:12:03.171658,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,130.69,
2025-12-06T00:14:02.495211,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60889.63,
2025-12-06T00:12:03.233418,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,192.56,
2025-12-06T00:14:02.495402,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60890.99,
2025-12-06T00:12:03.202932,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,162.41,
2025-12-06T00:14:02.495538,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60890.72,
2025-12-06T00:12:03.399429,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,358.31,
2025-12-06T00:14:02.495655,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60890.71,
2025-12-06T00:12:03.217452,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,176.3,
2025-12-06T00:14:02.495755,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60892.85,
2025-12-06T00:12:03.222600,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,182.34,
2025-12-06T00:14:02.495896,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60892.21,
2025-12-06T00:12:03.544443,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,503.26,
2025-12-06T00:14:02.496047,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60892.2,
2025-12-06T00:12:03.505245,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,464.76,
2025-12-06T00:14:02.496122,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60888.74,
2025-12-06T00:12:03.239813,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,199.22,
2025-12-06T00:14:02.496202,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60891.65,
2025-12-06T00:12:03.225078,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,184.41,
2025-12-06T00:14:02.496327,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60889.13,
2025-12-06T00:14:02.700633,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,203.36,
2025-12-06T00:16:02.261051,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60856.27,
2025-12-06T00:14:02.743168,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,246.33,
2025-12-06T00:16:02.261215,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60856.28,
2025-12-06T00:14:02.731332,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,234.55,
2025-12-06T00:16:02.261296,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60856.47,
2025-12-06T00:14:02.762010,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,264.67,
2025-12-06T00:16:02.261371,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.47,
2025-12-06T00:14:02.736148,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,238.74,
2025-12-06T00:16:02.261444,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60856.41,
2025-12-06T00:14:02.737044,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,240.05,
2025-12-06T00:16:02.261653,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60856.98,
2025-12-06T00:14:02.731045,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,234.44,
2025-12-06T00:16:02.261790,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.3,
2025-12-06T00:14:03.018617,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,521.41,
2025-12-06T00:16:02.261904,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.29,
2025-12-06T00:14:02.691107,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,194.67,
2025-12-06T00:16:02.261973,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.54,
2025-12-06T00:14:02.712961,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,216.04,
2025-12-06T00:16:02.262058,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.33,
2025-12-06T00:14:02.737198,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,240.09,
2025-12-06T00:16:02.262231,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.25,
2025-12-06T00:14:02.731876,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,235.2,
2025-12-06T00:16:02.262335,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60856.9,
2025-12-06T00:14:02.691811,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,194.67,
2025-12-06T00:16:02.262441,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60858.21,
2025-12-06T00:14:02.736397,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,239.52,
2025-12-06T00:16:02.262577,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60858.02,
2025-12-06T00:14:02.743455,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,246.08,
2025-12-06T00:16:02.262672,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.79,
2025-12-06T00:14:02.736539,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,239.23,
2025-12-06T00:16:02.262881,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60858.75,
2025-12-06T00:14:02.713494,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,216.25,
2025-12-06T00:16:02.263035,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60858.66,
2025-12-06T00:14:02.719761,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,222.71,
2025-12-06T00:16:02.263147,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60857.78,
2025-12-06T00:14:02.679618,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,182.88,
2025-12-06T00:16:02.263228,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60858.93,
2025-12-06T00:14:03.952050,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,1454.87,
2025-12-06T00:16:03.261176,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60885.35,
2025-12-06T00:16:02.419703,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,155.89,
2025-12-06T00:18:02.403816,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60908.55,
2025-12-06T00:16:02.428464,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,164.86,
2025-12-06T00:18:02.403951,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60908.75,
2025-12-06T00:16:02.452432,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,189.16,
2025-12-06T00:18:02.404036,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60908.72,
2025-12-06T00:16:02.514449,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,250.57,
2025-12-06T00:18:02.404114,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60909.2,
2025-12-06T00:16:02.401822,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,137.86,
2025-12-06T00:18:02.404186,ms_python_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,,60908.7,
2025-12-06T00:16:02.416725,ms_python_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,153.26,
