timestamp,architecture,layer,step,method,url,status,latency_ms,error
2025-12-07T22:24:01.966220+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1119.32,
2025-12-07T22:24:01.973126+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1147.59,
2025-12-07T22:24:02.005480+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1309.44,
2025-12-07T22:24:02.009111+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1146.26,
2025-12-07T22:24:02.034782+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1362.72,
2025-12-07T22:24:02.041685+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1294.71,
2025-12-07T22:24:02.060024+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1179.50,
2025-12-07T22:24:02.088226+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1203.52,
2025-12-07T22:24:02.091328+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1195.16,
2025-12-07T22:24:02.175410+07:00,monolith_python,frontend,open_login,GET,https://monolithic.iqbalfadhil.biz.id/accounts/login/,200,1266.60,
2025-12-07T22:24:03.785213+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,1709.18,
2025-12-07T22:24:03.807479+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,1749.07,
2025-12-07T22:24:03.815706+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,1755.51,
2025-12-07T22:24:03.818919+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,1811.49,
2025-12-07T22:24:03.919157+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,1766.45,
2025-12-07T22:24:04.022490+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,1793.90,
2025-12-07T22:24:04.092238+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,1889.24,
2025-12-07T22:24:04.277849+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,2095.11,
2025-12-07T22:24:04.283749+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,2243.69,
2025-12-07T22:24:04.710960+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,424.46,
2025-12-07T22:24:04.763543+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,454.85,
2025-12-07T22:24:04.763821+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,443.64,
2025-12-07T22:24:04.818633+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,501.88,
2025-12-07T22:24:04.846767+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,426.07,
2025-12-07T22:24:04.941136+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,416.90,
2025-12-07T22:24:05.026177+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,431.44,
2025-12-07T22:24:05.160034+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/4/,200,449.01,
2025-12-07T22:24:05.260461+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,475.84,
2025-12-07T22:24:05.283455+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,504.57,
2025-12-07T22:24:05.297686+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/1/,200,533.84,
2025-12-07T22:24:05.303814+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/7/,200,540.20,
2025-12-07T22:24:05.331704+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/2/,200,484.83,
2025-12-07T22:24:05.337149+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/6/,200,518.46,
2025-12-07T22:24:05.434964+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/6/,200,493.77,
2025-12-07T22:24:05.525493+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/9/,200,499.26,
2025-12-07T22:24:05.691039+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/4/,200,430.52,
2025-12-07T22:24:05.721916+07:00,monolith_python,frontend,test_page,GET,https://monolithic.iqbalfadhil.biz.id/accounts/test/8/,200,438.38,
2025-12-07T22:24:05.846621+07:00,monolith_python,api_auth,login,POST,https://monolithic.iqbalfadhil.biz.id/accounts/login/,302,3530.54,
2025-12-07T22:24:06.080072+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,418.87,
2025-12-07T22:24:06.230691+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,432.18,
2025-12-07T22:24:06.255623+07:00,monolith_python,frontend,profile,GET,https://monolithic.iqbalfadhil.biz.id/accounts/profile/,200,450.82,
