timestamp,architecture,layer,step,method,url,status,latency_ms,error
2025-12-08T09:59:12.540412+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,390.34,
2025-12-08T09:59:12.540594+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,349.32,
2025-12-08T09:59:12.540712+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,357.45,
2025-12-08T09:59:12.540828+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,415.12,
2025-12-08T09:59:12.540933+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,364.86,
2025-12-08T09:59:12.541043+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,349.85,
2025-12-08T09:59:12.541229+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,421.80,
2025-12-08T09:59:12.756617+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,567.10,
2025-12-08T09:59:12.756798+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,632.00,
2025-12-08T09:59:12.768189+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,582.63,
2025-12-08T09:59:12.770400+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,541.27,
2025-12-08T09:59:12.770532+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,634.67,
2025-12-08T09:59:12.770648+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,594.95,
2025-12-08T09:59:12.770753+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,594.54,
2025-12-08T09:59:12.770854+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,494.31,
2025-12-08T09:59:12.782866+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,491.04,
2025-12-08T09:59:12.783006+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,486.92,
2025-12-08T09:59:12.783109+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,557.98,
2025-12-08T09:59:12.783205+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,595.43,
2025-12-08T09:59:12.783397+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,526.34,
2025-12-08T09:59:12.796584+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,572.19,
2025-12-08T09:59:12.796722+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,569.91,
2025-12-08T09:59:12.796821+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,494.28,
2025-12-08T09:59:12.796916+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,575.43,
2025-12-08T09:59:12.797007+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,541.84,
2025-12-08T09:59:12.797098+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,507.05,
2025-12-08T09:59:12.797193+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,575.46,
2025-12-08T09:59:12.797288+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,671.86,
2025-12-08T09:59:12.797981+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,549.83,
2025-12-08T09:59:12.798086+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,539.10,
2025-12-08T09:59:12.798181+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,514.20,
2025-12-08T09:59:12.798274+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,570.74,
2025-12-08T09:59:12.798366+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,652.43,
2025-12-08T09:59:12.799526+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,511.57,
2025-12-08T09:59:12.799663+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,510.69,
2025-12-08T09:59:12.799764+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,492.67,
2025-12-08T09:59:12.800072+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,599.08,
2025-12-08T09:59:12.800175+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,572.53,
2025-12-08T09:59:12.830983+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,535.65,
2025-12-08T09:59:12.831161+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,617.83,
2025-12-08T09:59:12.831263+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,698.09,
2025-12-08T09:59:12.831360+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,690.31,
2025-12-08T09:59:12.853844+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,689.73,
2025-12-08T09:59:13.262884+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,653.93,
2025-12-08T09:59:13.328754+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,719.63,
2025-12-08T09:59:13.521914+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,1190.10,
2025-12-08T09:59:13.522069+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,956.47,
2025-12-08T09:59:13.522173+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,1182.62,
2025-12-08T09:59:13.522266+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,1205.02,
2025-12-08T09:59:13.522366+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,1206.91,
2025-12-08T09:59:13.522458+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,1206.73,
2025-12-08T09:59:13.522551+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,1189.48,
2025-12-08T09:59:13.522660+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,860.95,
2025-12-08T09:59:13.719216+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1168.19,
2025-12-08T09:59:13.719365+07:00,monolith_python,frontend,open_login,GET,https://structure.englishqualification.my.id/accounts/login/,200,1403.58,
2025-12-08T09:59:13.781692+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1120.19,
2025-12-08T09:59:14.169690+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1488.27,
2025-12-08T09:59:14.169851+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1398.96,
2025-12-08T09:59:14.288973+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1499.75,
2025-12-08T09:59:14.718767+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1911.14,
2025-12-08T09:59:14.718931+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1887.52,
2025-12-08T09:59:14.719157+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1914.51,
2025-12-08T09:59:14.719272+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,1918.90,
2025-12-08T09:59:15.042541+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,2207.37,
2025-12-08T09:59:15.042703+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,2211.15,
2025-12-08T09:59:15.245737+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,2393.56,
2025-12-08T09:59:15.245898+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,2414.39,
2025-12-08T09:59:15.440029+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,2607.04,
2025-12-08T09:59:15.671882+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,2786.69,
2025-12-08T09:59:15.691413+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,2821.10,
2025-12-08T09:59:15.904522+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,3014.06,
2025-12-08T09:59:16.261585+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,3379.66,
2025-12-08T09:59:16.422109+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,3536.20,
2025-12-08T09:59:16.422296+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,3522.60,
2025-12-08T09:59:16.422410+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,3534.30,
2025-12-08T09:59:16.672780+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,3829.46,
2025-12-08T09:59:17.012953+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4102.47,
2025-12-08T09:59:17.013147+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4120.46,
2025-12-08T09:59:17.047964+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4152.02,
2025-12-08T09:59:17.048162+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4161.11,
2025-12-08T09:59:17.632576+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4730.29,
2025-12-08T09:59:17.699587+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4784.64,
2025-12-08T09:59:17.699763+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4819.78,
2025-12-08T09:59:17.851946+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4937.99,
2025-12-08T09:59:17.852110+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,4971.25,
2025-12-08T09:59:18.189387+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5283.55,
2025-12-08T09:59:18.221670+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5301.15,
2025-12-08T09:59:18.520136+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5601.82,
2025-12-08T09:59:18.570612+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5631.00,
2025-12-08T09:59:18.570770+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5630.97,
2025-12-08T09:59:18.953875+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5992.60,
2025-12-08T09:59:19.169172+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,6228.20,
2025-12-08T09:59:19.396583+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,6453.96,
2025-12-08T09:59:19.417799+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5876.69,
2025-12-08T09:59:19.435200+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5848.28,
2025-12-08T09:59:19.455995+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,5928.91,
2025-12-08T09:59:19.830308+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,6202.06,
2025-12-08T09:59:19.830474+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,6199.32,
2025-12-08T09:59:19.850446+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,6087.41,
2025-12-08T09:59:20.057808+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,6228.51,
2025-12-08T09:59:20.058117+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,6022.64,
2025-12-08T09:59:20.058338+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,6295.58,
2025-12-08T09:59:20.058461+07:00,monolith_python,api_auth,login,POST,https://structure.englishqualification.my.id/accounts/login/,302,6383.83,
2025-12-08T09:59:20.058524+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,6023.24,
2025-12-08T09:59:20.146872+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,5859.75,
2025-12-08T09:59:20.147062+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,5926.26,
2025-12-08T09:59:20.147178+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,5475.04,
2025-12-08T09:59:20.147267+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,5474.86,
2025-12-08T09:59:20.181517+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4962.01,
2025-12-08T09:59:20.181771+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,5389.77,
2025-12-08T09:59:20.196847+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4977.15,
2025-12-08T09:59:20.212821+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4993.47,
2025-12-08T09:59:20.213072+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4993.49,
2025-12-08T09:59:20.490257+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4941.90,
2025-12-08T09:59:20.490533+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4941.98,
2025-12-08T09:59:20.490687+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4741.62,
2025-12-08T09:59:20.490817+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4314.00,
2025-12-08T09:59:20.491605+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4742.89,
2025-12-08T09:59:20.491707+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4078.36,
2025-12-08T09:59:20.493228+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4549.70,
2025-12-08T09:59:20.494016+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3731.27,
2025-12-08T09:59:20.494180+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,4300.30,
2025-12-08T09:59:20.707232+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3773.18,
2025-12-08T09:59:20.707438+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3526.41,
2025-12-08T09:59:20.707562+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,2505.05,
2025-12-08T09:59:20.707649+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3189.83,
2025-12-08T09:59:20.707732+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3774.02,
2025-12-08T09:59:20.707814+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3189.62,
2025-12-08T09:59:20.707892+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3773.67,
2025-12-08T09:59:20.707968+07:00,monolith_python,frontend,profile,GET,https://structure.englishqualification.my.id/accounts/profile/,200,3156.26,
